source_table,target_column,model,split_type,repeat,n_train,n_test,n_numeric_features,n_categorical_features,rmse,mae,r2,spearman,top_1pct_recovery,top_5pct_recovery,top_10pct_recovery,ndcg_10pct,hgb_skipped_due_to_categorical_features,feature_source,target_family,feature_table,task,gas,target_property,target_unit,split_group_column,descriptor_family
ARC-MOF::post_comb_vsa_co2.csv__RDF__rdfs.csv,v/v,dummy,descriptor_grouped,3,21303,5326,500,0,3.855289263580705,1.1842349662035299,-0.00013467823275603585,,0.0,0.07116104868913857,0.10318949343339587,0.11678333566521448,False,descriptor_joined,uptake_or_loading,RDF,post_combustion_capture,CO2,uptake,,RDF_vdWaalsVolume_15.288_quantile_group,RDF
ARC-MOF::post_comb_vsa_co2.csv__RDF__rdfs.csv,v/v,ridge,descriptor_grouped,3,21303,5326,500,0,5.32112239904479,2.5603473932254537,-0.9052459456958835,0.28109385770401024,0.2777777777777778,0.3333333333333333,0.36585365853658536,0.5724628902153782,False,descriptor_joined,uptake_or_loading,RDF,post_combustion_capture,CO2,uptake,,RDF_vdWaalsVolume_15.288_quantile_group,RDF
ARC-MOF::post_comb_vsa_co2.csv__RDF__rdfs.csv,v/v,hgb,descriptor_grouped,3,21303,5326,500,0,3.369372389120942,0.9061265251168157,0.2360893343700503,0.6264359094569962,0.3148148148148148,0.5655430711610487,0.5722326454033771,0.6921926169082604,False,descriptor_joined,uptake_or_loading,RDF,post_combustion_capture,CO2,uptake,,RDF_vdWaalsVolume_15.288_quantile_group,RDF
ARC-MOF::post_comb_vsa_co2.csv__RDF__rdfs.csv,v/v,extratrees,descriptor_grouped,3,21303,5326,500,0,3.8067423274977292,0.9922056288989772,0.024894714472675217,0.76626448972773,0.25925925925925924,0.5355805243445693,0.6228893058161351,0.6296486815336059,False,descriptor_joined,uptake_or_loading,RDF,post_combustion_capture,CO2,uptake,,RDF_vdWaalsVolume_15.288_quantile_group,RDF
ARC-MOF::post_comb_vsa_co2.csv__RDF__rdfs.csv,v/v,dummy,descriptor_grouped,4,21303,5326,500,0,5.666047364217305,1.8208838757040933,-0.03532552498658448,,0.0,0.003745318352059925,0.009380863039399626,0.03672506909731308,False,descriptor_joined,uptake_or_loading,RDF,post_combustion_capture,CO2,uptake,,RDF_vdWaalsVolume_15.288_quantile_group,RDF
ARC-MOF::post_comb_vsa_co2.csv__RDF__rdfs.csv,v/v,ridge,descriptor_grouped,4,21303,5326,500,0,5.649642557380665,2.477256967015283,-0.02933908436358368,0.6038528010912617,0.35185185185185186,0.5730337078651685,0.6341463414634146,0.6875144317715602,False,descriptor_joined,uptake_or_loading,RDF,post_combustion_capture,CO2,uptake,,RDF_vdWaalsVolume_15.288_quantile_group,RDF
ARC-MOF::post_comb_vsa_co2.csv__RDF__rdfs.csv,v/v,hgb,descriptor_grouped,4,21303,5326,500,0,3.2654689964938424,1.0762145391442346,0.6561194207497885,0.7920713889270429,0.6111111111111112,0.6292134831460674,0.7335834896810507,0.8613069913048231,False,descriptor_joined,uptake_or_loading,RDF,post_combustion_capture,CO2,uptake,,RDF_vdWaalsVolume_15.288_quantile_group,RDF
ARC-MOF::post_comb_vsa_co2.csv__RDF__rdfs.csv,v/v,extratrees,descriptor_grouped,4,21303,5326,500,0,3.6024426512608163,1.1324101389239534,0.5814853434767084,0.8510764955072349,0.5925925925925926,0.6704119850187266,0.7279549718574109,0.8238523709108229,False,descriptor_joined,uptake_or_loading,RDF,post_combustion_capture,CO2,uptake,,RDF_vdWaalsVolume_15.288_quantile_group,RDF
ARC-MOF::post_comb_vsa_co2.csv__RDF__rdfs.csv,mmol/g,dummy,random,0,21303,5326,500,0,0.2629672308793121,0.09291241607209913,-0.06866270257389817,,0.0,0.04119850187265917,0.09380863039399624,0.15703058583757362,False,descriptor_joined,uptake_or_loading,RDF,post_combustion_capture,CO2,uptake,,RDF_vdWaalsVolume_15.288_quantile_group,RDF
ARC-MOF::post_comb_vsa_co2.csv__RDF__rdfs.csv,mmol/g,ridge,random,0,21303,5326,500,0,0.2203185387850419,0.09428566994262819,0.24986492781984793,0.6571770721059027,0.3333333333333333,0.5093632958801498,0.6228893058161351,0.7121017878011683,False,descriptor_joined,uptake_or_loading,RDF,post_combustion_capture,CO2,uptake,,RDF_vdWaalsVolume_15.288_quantile_group,RDF
ARC-MOF::post_comb_vsa_co2.csv__RDF__rdfs.csv,mmol/g,hgb,random,0,21303,5326,500,0,0.15799780191656695,0.05916783134671177,0.6142202066467028,0.787403936086308,0.5925925925925926,0.6329588014981273,0.6848030018761726,0.832730965820534,False,descriptor_joined,uptake_or_loading,RDF,post_combustion_capture,CO2,uptake,,RDF_vdWaalsVolume_15.288_quantile_group,RDF
ARC-MOF::post_comb_vsa_co2.csv__RDF__rdfs.csv,mmol/g,extratrees,random,0,21303,5326,500,0,0.1606801842917737,0.054204968827085136,0.6010099840097421,0.8507266457391798,0.5555555555555556,0.6741573033707865,0.7542213883677298,0.835642335402697,False,descriptor_joined,uptake_or_loading,RDF,post_combustion_capture,CO2,uptake,,RDF_vdWaalsVolume_15.288_quantile_group,RDF
ARC-MOF::post_comb_vsa_co2.csv__RDF__rdfs.csv,mmol/g,dummy,random,1,21303,5326,500,0,0.24463906771358965,0.08858365189635749,-0.06951269904391788,,0.018518518518518517,0.033707865168539325,0.10131332082551595,0.16426846486144964,False,descriptor_joined,uptake_or_loading,RDF,post_combustion_capture,CO2,uptake,,RDF_vdWaalsVolume_15.288_quantile_group,RDF
ARC-MOF::post_comb_vsa_co2.csv__RDF__rdfs.csv,mmol/g,ridge,random,1,21303,5326,500,0,0.1956522398608038,0.09286955654295077,0.3159246082464703,0.6525176822371236,0.2777777777777778,0.5205992509363296,0.5666041275797373,0.6823233209798261,False,descriptor_joined,uptake_or_loading,RDF,post_combustion_capture,CO2,uptake,,RDF_vdWaalsVolume_15.288_quantile_group,RDF
ARC-MOF::post_comb_vsa_co2.csv__RDF__rdfs.csv,mmol/g,hgb,random,1,21303,5326,500,0,0.15657773992029406,0.06166780470436806,0.561878708041748,0.7461430447717892,0.5185185185185185,0.5917602996254682,0.649155722326454,0.822617142977536,False,descriptor_joined,uptake_or_loading,RDF,post_combustion_capture,CO2,uptake,,RDF_vdWaalsVolume_15.288_quantile_group,RDF
ARC-MOF::post_comb_vsa_co2.csv__RDF__rdfs.csv,mmol/g,extratrees,random,1,21303,5326,500,0,0.1477642186154522,0.052070709993099144,0.6098129219183837,0.846065774585304,0.5740740740740741,0.6554307116104869,0.7298311444652908,0.8465530198465097,False,descriptor_joined,uptake_or_loading,RDF,post_combustion_capture,CO2,uptake,,RDF_vdWaalsVolume_15.288_quantile_group,RDF
ARC-MOF::post_comb_vsa_co2.csv__RDF__rdfs.csv,mmol/g,dummy,random,2,21303,5326,500,0,0.26193780839805053,0.09257345606458882,-0.06858489383725686,,0.018518518518518517,0.0299625468164794,0.09380863039399624,0.16281855060737968,False,descriptor_joined,uptake_or_loading,RDF,post_combustion_capture,CO2,uptake,,RDF_vdWaalsVolume_15.288_quantile_group,RDF
ARC-MOF::post_comb_vsa_co2.csv__RDF__rdfs.csv,mmol/g,ridge,random,2,21303,5326,500,0,0.19568347051002052,0.09224170406033375,0.403622931821195,0.64858247593844,0.3333333333333333,0.5767790262172284,0.5966228893058161,0.765159598614536,False,descriptor_joined,uptake_or_loading,RDF,post_combustion_capture,CO2,uptake,,RDF_vdWaalsVolume_15.288_quantile_group,RDF
ARC-MOF::post_comb_vsa_co2.csv__RDF__rdfs.csv,mmol/g,hgb,random,2,21303,5326,500,0,0.15216838237368058,0.05873547128763338,0.6393702928702667,0.7929650456418831,0.5555555555555556,0.6404494382022472,0.6735459662288931,0.8488992614804273,False,descriptor_joined,uptake_or_loading,RDF,post_combustion_capture,CO2,uptake,,RDF_vdWaalsVolume_15.288_quantile_group,RDF
ARC-MOF::post_comb_vsa_co2.csv__RDF__rdfs.csv,mmol/g,extratrees,random,2,21303,5326,500,0,0.14387844279481157,0.05224863669474396,0.6775932624398495,0.8525049773866867,0.5740740740740741,0.6741573033707865,0.7279549718574109,0.8761207352766007,False,descriptor_joined,uptake_or_loading,RDF,post_combustion_capture,CO2,uptake,,RDF_vdWaalsVolume_15.288_quantile_group,RDF
ARC-MOF::post_comb_vsa_co2.csv__RDF__rdfs.csv,mmol/g,dummy,random,3,21303,5326,500,0,0.24119652111168452,0.09088480435598949,-0.07532980347144314,,0.018518518518518517,0.04868913857677903,0.1050656660412758,0.1755290313995584,False,descriptor_joined,uptake_or_loading,RDF,post_combustion_capture,CO2,uptake,,RDF_vdWaalsVolume_15.288_quantile_group,RDF
ARC-MOF::post_comb_vsa_co2.csv__RDF__rdfs.csv,mmol/g,ridge,random,3,21303,5326,500,0,0.19044083871047318,0.09165098369531667,0.32962196727956505,0.6626136614927632,0.35185185185185186,0.5355805243445693,0.6285178236397748,0.7112778898278943,False,descriptor_joined,uptake_or_loading,RDF,post_combustion_capture,CO2,uptake,,RDF_vdWaalsVolume_15.288_quantile_group,RDF
ARC-MOF::post_comb_vsa_co2.csv__RDF__rdfs.csv,mmol/g,hgb,random,3,21303,5326,500,0,0.14736040855210145,0.05820251010635835,0.5986149085062558,0.7852594299157646,0.5370370370370371,0.6441947565543071,0.6697936210131332,0.8177751266729896,False,descriptor_joined,uptake_or_loading,RDF,post_combustion_capture,CO2,uptake,,RDF_vdWaalsVolume_15.288_quantile_group,RDF
ARC-MOF::post_comb_vsa_co2.csv__RDF__rdfs.csv,mmol/g,extratrees,random,3,21303,5326,500,0,0.14057543973209524,0.05283287061933073,0.6347262147480939,0.848731140177733,0.5185185185185185,0.6741573033707865,0.724202626641651,0.8471267869246826,False,descriptor_joined,uptake_or_loading,RDF,post_combustion_capture,CO2,uptake,,RDF_vdWaalsVolume_15.288_quantile_group,RDF
ARC-MOF::post_comb_vsa_co2.csv__RDF__rdfs.csv,mmol/g,dummy,random,4,21303,5326,500,0,0.2405196363436759,0.08834903342095382,-0.07065389584228843,,0.0,0.04868913857677903,0.11632270168855535,0.18679897235297704,False,descriptor_joined,uptake_or_loading,RDF,post_combustion_capture,CO2,uptake,,RDF_vdWaalsVolume_15.288_quantile_group,RDF
ARC-MOF::post_comb_vsa_co2.csv__RDF__rdfs.csv,mmol/g,ridge,random,4,21303,5326,500,0,0.1806510757557308,0.09061810248567377,0.39601086161194,0.6501725798930688,0.3333333333333333,0.5393258426966292,0.600375234521576,0.7552505321953278,False,descriptor_joined,uptake_or_loading,RDF,post_combustion_capture,CO2,uptake,,RDF_vdWaalsVolume_15.288_quantile_group,RDF
ARC-MOF::post_comb_vsa_co2.csv__RDF__rdfs.csv,mmol/g,hgb,random,4,21303,5326,500,0,0.14381634057534695,0.056933308217789386,0.6172065549516632,0.7933658550032227,0.42592592592592593,0.6554307116104869,0.6641651031894934,0.8290633185835927,False,descriptor_joined,uptake_or_loading,RDF,post_combustion_capture,CO2,uptake,,RDF_vdWaalsVolume_15.288_quantile_group,RDF
ARC-MOF::post_comb_vsa_co2.csv__RDF__rdfs.csv,mmol/g,extratrees,random,4,21303,5326,500,0,0.140018562000761,0.05152317826442608,0.6371565808263787,0.8539456154169803,0.5740740740740741,0.6853932584269663,0.7129455909943715,0.8495818303526873,False,descriptor_joined,uptake_or_loading,RDF,post_combustion_capture,CO2,uptake,,RDF_vdWaalsVolume_15.288_quantile_group,RDF
ARC-MOF::post_comb_vsa_co2.csv__RDF__rdfs.csv,mmol/g,dummy,descriptor_grouped,0,21303,5326,500,0,0.2673662414751971,0.11063743860307923,-0.15064815823599287,,0.0,0.04119850187265917,0.0825515947467167,0.17550429414699303,False,descriptor_joined,uptake_or_loading,RDF,post_combustion_capture,CO2,uptake,,RDF_vdWaalsVolume_15.288_quantile_group,RDF
ARC-MOF::post_comb_vsa_co2.csv__RDF__rdfs.csv,mmol/g,ridge,descriptor_grouped,0,21303,5326,500,0,0.1926446352534521,0.10030984555390424,0.4026302270889952,0.6702735357138473,0.3333333333333333,0.5131086142322098,0.574108818011257,0.7323941313249468,False,descriptor_joined,uptake_or_loading,RDF,post_combustion_capture,CO2,uptake,,RDF_vdWaalsVolume_15.288_quantile_group,RDF
ARC-MOF::post_comb_vsa_co2.csv__RDF__rdfs.csv,mmol/g,hgb,descriptor_grouped,0,21303,5326,500,0,0.15099747151432108,0.07091503373673375,0.6329977264128261,0.755715483874419,0.5185185185185185,0.5955056179775281,0.6378986866791745,0.8211866597396655,False,descriptor_joined,uptake_or_loading,RDF,post_combustion_capture,CO2,uptake,,RDF_vdWaalsVolume_15.288_quantile_group,RDF
ARC-MOF::post_comb_vsa_co2.csv__RDF__rdfs.csv,mmol/g,extratrees,descriptor_grouped,0,21303,5326,500,0,0.14271272351925765,0.06461712485810699,0.6721653956853408,0.8117247496519358,0.5,0.6441947565543071,0.6885553470919324,0.8553456634968511,False,descriptor_joined,uptake_or_loading,RDF,post_combustion_capture,CO2,uptake,,RDF_vdWaalsVolume_15.288_quantile_group,RDF
ARC-MOF::post_comb_vsa_co2.csv__RDF__rdfs.csv,mmol/g,dummy,descriptor_grouped,1,21303,5326,500,0,0.299309561032793,0.11923929365377392,-0.14707048775574094,,0.018518518518518517,0.04868913857677903,0.09568480300187618,0.16938274261851255,False,descriptor_joined,uptake_or_loading,RDF,post_combustion_capture,CO2,uptake,,RDF_vdWaalsVolume_15.288_quantile_group,RDF
ARC-MOF::post_comb_vsa_co2.csv__RDF__rdfs.csv,mmol/g,ridge,descriptor_grouped,1,21303,5326,500,0,0.22480498422198242,0.10683305548012678,0.35291579657792915,0.6730221596788879,0.2037037037037037,0.4756554307116105,0.5534709193245778,0.6933622569480916,False,descriptor_joined,uptake_or_loading,RDF,post_combustion_capture,CO2,uptake,,RDF_vdWaalsVolume_15.288_quantile_group,RDF
ARC-MOF::post_comb_vsa_co2.csv__RDF__rdfs.csv,mmol/g,hgb,descriptor_grouped,1,21303,5326,500,0,0.1896499979806768,0.0750931410447214,0.53947351563233,0.7760199317011734,0.5740740740740741,0.5917602996254682,0.6472795497185742,0.7874436622877896,False,descriptor_joined,uptake_or_loading,RDF,post_combustion_capture,CO2,uptake,,RDF_vdWaalsVolume_15.288_quantile_group,RDF
ARC-MOF::post_comb_vsa_co2.csv__RDF__rdfs.csv,mmol/g,extratrees,descriptor_grouped,1,21303,5326,500,0,0.1704346148622195,0.06910656785172319,0.6280671539812135,0.8140459139242622,0.5740740740740741,0.6104868913857678,0.6923076923076923,0.8449162786887008,False,descriptor_joined,uptake_or_loading,RDF,post_combustion_capture,CO2,uptake,,RDF_vdWaalsVolume_15.288_quantile_group,RDF
ARC-MOF::post_comb_vsa_co2.csv__RDF__rdfs.csv,mmol/g,dummy,descriptor_grouped,2,21303,5326,500,0,0.28137080718682933,0.11393843165602706,-0.14751836710878075,,0.0,0.04119850187265917,0.08067542213883677,0.16714669786543823,False,descriptor_joined,uptake_or_loading,RDF,post_combustion_capture,CO2,uptake,,RDF_vdWaalsVolume_15.288_quantile_group,RDF
ARC-MOF::post_comb_vsa_co2.csv__RDF__rdfs.csv,mmol/g,ridge,descriptor_grouped,2,21303,5326,500,0,0.20137333209768943,0.10305402484492059,0.412232612656401,0.6762010932649137,0.3333333333333333,0.49063670411985016,0.5797373358348968,0.760435987599088,False,descriptor_joined,uptake_or_loading,RDF,post_combustion_capture,CO2,uptake,,RDF_vdWaalsVolume_15.288_quantile_group,RDF
ARC-MOF::post_comb_vsa_co2.csv__RDF__rdfs.csv,mmol/g,hgb,descriptor_grouped,2,21303,5326,500,0,0.16789020108846522,0.07338260478811123,0.5914433618959617,0.7619429622046356,0.5370370370370371,0.602996254681648,0.649155722326454,0.810369498885194,False,descriptor_joined,uptake_or_loading,RDF,post_combustion_capture,CO2,uptake,,RDF_vdWaalsVolume_15.288_quantile_group,RDF
ARC-MOF::post_comb_vsa_co2.csv__RDF__rdfs.csv,mmol/g,extratrees,descriptor_grouped,2,21303,5326,500,0,0.16235529959304248,0.06834500750117571,0.6179374135191911,0.8086727943024719,0.5740740740740741,0.6254681647940075,0.6941838649155723,0.8316021084628183,False,descriptor_joined,uptake_or_loading,RDF,post_combustion_capture,CO2,uptake,,RDF_vdWaalsVolume_15.288_quantile_group,RDF
ARC-MOF::post_comb_vsa_co2.csv__RDF__rdfs.csv,mmol/g,dummy,descriptor_grouped,3,21303,5326,500,0,0.2037224739683822,0.062714423770184,-0.0019405974578392549,,0.0,0.06741573033707865,0.1050656660412758,0.14234020582948406,False,descriptor_joined,uptake_or_loading,RDF,post_combustion_capture,CO2,uptake,,RDF_vdWaalsVolume_15.288_quantile_group,RDF
ARC-MOF::post_comb_vsa_co2.csv__RDF__rdfs.csv,mmol/g,ridge,descriptor_grouped,3,21303,5326,500,0,0.25467627995991815,0.10387443917645396,-0.5658172963373571,0.3127223072738469,0.4444444444444444,0.36704119850187267,0.3921200750469043,0.5663275226106812,False,descriptor_joined,uptake_or_loading,RDF,post_combustion_capture,CO2,uptake,,RDF_vdWaalsVolume_15.288_quantile_group,RDF
ARC-MOF::post_comb_vsa_co2.csv__RDF__rdfs.csv,mmol/g,hgb,descriptor_grouped,3,21303,5326,500,0,0.16134014413462183,0.048506147824025646,0.3715814848927862,0.5773784385756082,0.35185185185185186,0.6404494382022472,0.5891181988742964,0.7544947758747375,False,descriptor_joined,uptake_or_loading,RDF,post_combustion_capture,CO2,uptake,,RDF_vdWaalsVolume_15.288_quantile_group,RDF
ARC-MOF::post_comb_vsa_co2.csv__RDF__rdfs.csv,mmol/g,extratrees,descriptor_grouped,3,21303,5326,500,0,0.18512631943562816,0.05602924180226977,0.17262875186979676,0.6284171261341193,0.2777777777777778,0.5393258426966292,0.5347091932457786,0.7036683193687719,False,descriptor_joined,uptake_or_loading,RDF,post_combustion_capture,CO2,uptake,,RDF_vdWaalsVolume_15.288_quantile_group,RDF
ARC-MOF::post_comb_vsa_co2.csv__RDF__rdfs.csv,mmol/g,dummy,descriptor_grouped,4,21303,5326,500,0,0.21540862184467185,0.07553233702591063,-0.029615117524365075,,0.0,0.00749063670411985,0.0150093808630394,0.08788971138269297,False,descriptor_joined,uptake_or_loading,RDF,post_combustion_capture,CO2,uptake,,RDF_vdWaalsVolume_15.288_quantile_group,RDF
ARC-MOF::post_comb_vsa_co2.csv__RDF__rdfs.csv,mmol/g,ridge,descriptor_grouped,4,21303,5326,500,0,0.34117323525834115,0.10817664587688086,-1.5828468404356624,0.5687743240156529,0.37037037037037035,0.602996254681648,0.6360225140712945,0.7079716300414373,False,descriptor_joined,uptake_or_loading,RDF,post_combustion_capture,CO2,uptake,,RDF_vdWaalsVolume_15.288_quantile_group,RDF
ARC-MOF::post_comb_vsa_co2.csv__RDF__rdfs.csv,mmol/g,hgb,descriptor_grouped,4,21303,5326,500,0,0.13843246011970126,0.05156664060553176,0.57476929147959,0.7018618146997792,0.5,0.6779026217228464,0.6979362101313321,0.8399232158424847,False,descriptor_joined,uptake_or_loading,RDF,post_combustion_capture,CO2,uptake,,RDF_vdWaalsVolume_15.288_quantile_group,RDF
ARC-MOF::post_comb_vsa_co2.csv__RDF__rdfs.csv,mmol/g,extratrees,descriptor_grouped,4,21303,5326,500,0,0.17287164787173537,0.0645970783199876,0.33687364307868783,0.6775712761273888,0.4074074074074074,0.5580524344569289,0.6285178236397748,0.7854902778048352,False,descriptor_joined,uptake_or_loading,RDF,post_combustion_capture,CO2,uptake,,RDF_vdWaalsVolume_15.288_quantile_group,RDF
ARC-MOF::post_comb_vsa_co2.csv__RDF__rdfs.csv,S(g1),dummy,random,0,21303,5326,500,0,40.656602676765026,9.327078597446489,-0.04507181360981871,,0.0,0.0449438202247191,0.0975609756097561,0.07527420068734807,False,descriptor_joined,selectivity,RDF,post_combustion_capture,CO2,selectivity,,RDF_vdWaalsVolume_15.288_quantile_group,RDF
ARC-MOF::post_comb_vsa_co2.csv__RDF__rdfs.csv,S(g1),ridge,random,0,21303,5326,500,0,34.72903152688447,13.188732509103245,0.2374482738015954,0.6423031457879036,0.3148148148148148,0.5056179775280899,0.5928705440900562,0.629736134846966,False,descriptor_joined,selectivity,RDF,post_combustion_capture,CO2,selectivity,,RDF_vdWaalsVolume_15.288_quantile_group,RDF
ARC-MOF::post_comb_vsa_co2.csv__RDF__rdfs.csv,S(g1),hgb,random,0,21303,5326,500,0,29.13766475813649,7.573003968565443,0.4632235571194605,0.7482923114711938,0.5185185185185185,0.599250936329588,0.6454033771106942,0.7320419151258021,False,descriptor_joined,selectivity,RDF,post_combustion_capture,CO2,selectivity,,RDF_vdWaalsVolume_15.288_quantile_group,RDF
ARC-MOF::post_comb_vsa_co2.csv__RDF__rdfs.csv,S(g1),extratrees,random,0,21303,5326,500,0,28.24272485041575,6.866673954462752,0.49569049507841645,0.8525122041695958,0.5555555555555556,0.6441947565543071,0.6848030018761726,0.7657915822598241,False,descriptor_joined,selectivity,RDF,post_combustion_capture,CO2,selectivity,,RDF_vdWaalsVolume_15.288_quantile_group,RDF
ARC-MOF::post_comb_vsa_co2.csv__RDF__rdfs.csv,S(g1),dummy,random,1,21303,5326,500,0,34.59170826436111,8.254175674990615,-0.04772849187543238,,0.018518518518518517,0.052434456928838954,0.1050656660412758,0.08274282435036924,False,descriptor_joined,selectivity,RDF,post_combustion_capture,CO2,selectivity,,RDF_vdWaalsVolume_15.288_quantile_group,RDF
ARC-MOF::post_comb_vsa_co2.csv__RDF__rdfs.csv,S(g1),ridge,random,1,21303,5326,500,0,29.787014588475998,12.727431149876052,0.22311150264240742,0.6423830433223541,0.25925925925925924,0.4756554307116105,0.549718574108818,0.6376073820802654,False,descriptor_joined,selectivity,RDF,post_combustion_capture,CO2,selectivity,,RDF_vdWaalsVolume_15.288_quantile_group,RDF
ARC-MOF::post_comb_vsa_co2.csv__RDF__rdfs.csv,S(g1),hgb,random,1,21303,5326,500,0,24.67122566393064,7.052551158340787,0.4670503436060105,0.7505933271997783,0.5185185185185185,0.5917602996254682,0.624765478424015,0.7871457002484503,False,descriptor_joined,selectivity,RDF,post_combustion_capture,CO2,selectivity,,RDF_vdWaalsVolume_15.288_quantile_group,RDF
ARC-MOF::post_comb_vsa_co2.csv__RDF__rdfs.csv,S(g1),extratrees,random,1,21303,5326,500,0,23.12999518464884,6.285042722302862,0.5315580072486923,0.8539441029055326,0.5370370370370371,0.6591760299625468,0.6641651031894934,0.805713282316823,False,descriptor_joined,selectivity,RDF,post_combustion_capture,CO2,selectivity,,RDF_vdWaalsVolume_15.288_quantile_group,RDF
